,state,Actions Rewards
2762,"(([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1), ([(10.0, 14.0), (0, 6.0)], 3, [(10.0, 14.0), (0, 6.0)], 1))",[-0.34904578 -0.35        0.        ]
2763,"(([(11.0, 14.0), (0, 3.0)], 3, [(11.0, 14.0), (0, 3.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[0. 0. 0.]
2764,"(([(10.0, 14.0), (0, 6.0)], 3, [(10.0, 14.0), (0, 6.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[-0.08996532 -0.09000341  0.        ]
2765,"(([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1), ([(9.0, 13.0), (3.0, 9.0)], 3, [(9.0, 13.0), (3.0, 9.0)], 1))",[-0.8878723  -0.80023632  0.        ]
2766,"(([(9.0, 13.0), (3.0, 9.0)], 3, [(9.0, 13.0), (3.0, 9.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[-0.51323109 -0.6569003   0.        ]
2767,"(([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1), ([(10.0, 13.0), (1.0, 7.0)], 0, [(10.0, 13.0), (1.0, 7.0)], 1))",[-1.00530796 -1.05896987 -0.92913312]
2768,"(([(10.0, 13.0), (1.0, 7.0)], 0, [(10.0, 13.0), (1.0, 7.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[-0.74421837 -0.77925498 -0.77289744]
2769,"(([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1), ([(9.0, 13.0), (2.0, 7.0)], 1, [(9.0, 13.0), (2.0, 7.0)], 1))",[-1.25360682 -1.16610671 -1.22072078]
2770,"(([(9.0, 13.0), (2.0, 7.0)], 1, [(9.0, 13.0), (2.0, 7.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[-0.78633979 -0.76787538 -0.83188421]
2771,"(([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1), ([(8.0, 13.0), (4.0, 9.0)], 1, [(8.0, 13.0), (4.0, 9.0)], 1))",[-1.58817011 -1.32047261 -1.67296419]
2772,"(([(8.0, 13.0), (4.0, 9.0)], 1, [(8.0, 13.0), (4.0, 9.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[-1.47387189 -1.10223481 -1.54082317]
2773,"(([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1), ([(10.0, 14.0), (1.0, 7.0)], 0, [(10.0, 14.0), (1.0, 7.0)], 1))",[-0.97580879 -0.85060973 -0.88285746]
2774,"(([(10.0, 14.0), (1.0, 7.0)], 0, [(10.0, 14.0), (1.0, 7.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[-0.90746967 -0.77403483 -0.86848923]
2775,"(([(17.0, 23.0), (9.0, 11.0)], 1, [(17.0, 23.0), (9.0, 11.0)], 1), ([(18.0, 23.0), (10.0, 14.0)], 2, [(18.0, 23.0), (10.0, 14.0)], 1))",[0. 0. 0.]
2776,"(([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1), ([(7.0, 12.0), (12.0, 18.0)], 0, [(7.0, 12.0), (12.0, 18.0)], 3))",[-0.50141  0.       0.     ]
2777,"(([(7.0, 12.0), (12.0, 18.0)], 0, [(7.0, 12.0), (12.0, 18.0)], 3), ([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1))",[-0.32174718  0.          0.        ]
2778,"(([(20.0, 24), (12.0, 14.0)], 0, [(20.0, 24), (12.0, 14.0)], 1), ([(16.0, 21.0), (10.0, 14.0)], 1, [(16.0, 21.0), (10.0, 14.0)], 1))",[-0.30779572 -0.32853764  0.        ]
2779,"(([(15.0, 20.0), (10.0, 14.0)], 2, [(15.0, 20.0), (10.0, 14.0)], 1), ([(19.0, 24), (12.0, 14.0)], 0, [(19.0, 24), (12.0, 14.0)], 1))",[-0.17132141  0.          0.        ]
2780,"(([(19.0, 24), (12.0, 14.0)], 0, [(19.0, 24), (12.0, 14.0)], 1), ([(16.0, 21.0), (10.0, 14.0)], 1, [(16.0, 21.0), (10.0, 14.0)], 1))",[-1.26402866 -1.18409151 -1.22446625]
2781,"(([(16.0, 21.0), (10.0, 14.0)], 1, [(16.0, 21.0), (10.0, 14.0)], 1), ([(19.0, 24), (12.0, 14.0)], 0, [(19.0, 24), (12.0, 14.0)], 1))",[-0.85239311 -0.82576568 -0.86907463]
2782,"(([(19.0, 24), (12.0, 14.0)], 0, [(19.0, 24), (12.0, 14.0)], 1), ([(17.0, 22.0), (10.0, 13.0)], 1, [(17.0, 22.0), (10.0, 13.0)], 1))",[-1.3048514 -1.4609911 -1.3023369]
2783,"(([(16.0, 21.0), (10.0, 14.0)], 1, [(16.0, 21.0), (10.0, 14.0)], 1), ([(19.0, 24), (12.0, 14.0)], 1, [(19.0, 24), (12.0, 14.0)], 1))",[-0.29800674 -0.29800674 -0.57788182]
2784,"(([(19.0, 24), (12.0, 14.0)], 1, [(19.0, 24), (12.0, 14.0)], 1), ([(17.0, 22.0), (10.0, 13.0)], 1, [(17.0, 22.0), (10.0, 13.0)], 1))",[-1.51778853 -1.2532156  -0.37603537]
2785,"(([(17.0, 22.0), (10.0, 13.0)], 1, [(17.0, 22.0), (10.0, 13.0)], 1), ([(19.0, 24), (12.0, 14.0)], 1, [(19.0, 24), (12.0, 14.0)], 1))",[-1.24518348 -0.52829512 -1.25848199]
2786,"(([(17.0, 22.0), (10.0, 13.0)], 1, [(17.0, 22.0), (10.0, 13.0)], 1), ([(18.0, 23.0), (12.0, 14.0)], 1, [(18.0, 23.0), (12.0, 14.0)], 1))",[-0.54519021 -0.48851099 -1.1640297 ]
2787,"(([(1.0, 3.0), (11.0, 16.0)], 0, [(1.0, 3.0), (11.0, 16.0)], 1), ([(1.0, 7.0), (10.0, 13.0)], 2, [(1.0, 7.0), (10.0, 13.0)], 1))",[0. 0. 0.]
2788,"(([(3.0, 9.0), (9.0, 13.0)], 2, [(3.0, 9.0), (9.0, 13.0)], 1), ([(1.0, 3.0), (10.0, 15.0)], 1, [(1.0, 3.0), (10.0, 15.0)], 1))",[0. 0. 0.]
2789,"(([(1.0, 3.0), (10.0, 15.0)], 1, [(1.0, 3.0), (10.0, 15.0)], 1), ([(1.0, 7.0), (10.0, 13.0)], 2, [(1.0, 7.0), (10.0, 13.0)], 1))",[-1.0223108  0.         0.       ]
2790,"(([(1.0, 7.0), (10.0, 13.0)], 2, [(1.0, 7.0), (10.0, 13.0)], 1), ([(1.0, 3.0), (10.0, 15.0)], 1, [(1.0, 3.0), (10.0, 15.0)], 1))",[-0.1509116  0.         0.       ]
2791,"(([(1.0, 7.0), (10.0, 13.0)], 2, [(1.0, 7.0), (10.0, 13.0)], 1), ([(1.0, 3.0), (9.0, 15.0)], 1, [(1.0, 3.0), (9.0, 15.0)], 1))",[0. 0. 0.]
2792,"(([(10.0, 13.0), (17.0, 23.0)], 0, [(10.0, 13.0), (17.0, 23.0)], 1), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-1.26902469 -1.35810827 -0.87995674]
2793,"(([(3.0, 8.0), (9.0, 13.0)], 0, [(3.0, 8.0), (9.0, 13.0)], 1), ([(1.0, 3.0), (10.0, 15.0)], 1, [(1.0, 3.0), (10.0, 15.0)], 1))",[0. 0. 0.]
2794,"(([(2.0, 8.0), (9.0, 13.0)], 0, [(2.0, 8.0), (9.0, 13.0)], 1), ([(1.0, 3.0), (10.0, 15.0)], 0, [(1.0, 3.0), (10.0, 15.0)], 1))",[-0.32451492  0.          0.        ]
2795,"(([(1.0, 3.0), (10.0, 15.0)], 0, [(1.0, 3.0), (10.0, 15.0)], 1), ([(2.0, 7.0), (9.0, 13.0)], 1, [(2.0, 7.0), (9.0, 13.0)], 1))",[-0.3455393  -0.32065883  0.        ]
2796,"(([(2.0, 7.0), (9.0, 13.0)], 1, [(2.0, 7.0), (9.0, 13.0)], 1), ([(1.0, 3.0), (10.0, 15.0)], 0, [(1.0, 3.0), (10.0, 15.0)], 1))",[-0.29771852 -0.29950614  0.        ]
2797,"(([(1.0, 3.0), (10.0, 15.0)], 0, [(1.0, 3.0), (10.0, 15.0)], 1), ([(1.0, 6.0), (10.0, 13.0)], 1, [(1.0, 6.0), (10.0, 13.0)], 1))",[0. 0. 0.]
2798,"(([(2.0, 7.0), (9.0, 13.0)], 1, [(2.0, 7.0), (9.0, 13.0)], 1), ([(1.0, 3.0), (9.0, 15.0)], 0, [(1.0, 3.0), (9.0, 15.0)], 1))",[0. 0. 0.]
2799,"(([(1.0, 3.0), (9.0, 15.0)], 0, [(1.0, 3.0), (9.0, 15.0)], 1), ([(1.0, 6.0), (10.0, 13.0)], 1, [(1.0, 6.0), (10.0, 13.0)], 1))",[-0.3205393  0.         0.       ]
2800,"(([(1.0, 6.0), (10.0, 13.0)], 1, [(1.0, 6.0), (10.0, 13.0)], 1), ([(1.0, 3.0), (9.0, 15.0)], 0, [(1.0, 3.0), (9.0, 15.0)], 1))",[-0.27270973  0.          0.        ]
2801,"(([(1.0, 3.0), (9.0, 15.0)], 0, [(1.0, 3.0), (9.0, 15.0)], 1), ([(0, 5.0), (11.0, 14.0)], 1, [(0, 5.0), (11.0, 14.0)], 1))",[0. 0. 0.]
2802,"(([(0, 5.0), (11.0, 14.0)], 1, [(0, 5.0), (11.0, 14.0)], 1), ([(1.0, 3.0), (9.0, 14.0)], 1, [(1.0, 3.0), (9.0, 14.0)], 1))",[-0.24770095  0.          0.        ]
2803,"(([(9.0, 13.0), (14.0, 19.0)], 0, [(9.0, 13.0), (14.0, 19.0)], 3), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[0. 0. 0.]
2804,"(([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1), ([(9.0, 13.0), (14.0, 20.0)], 0, [(9.0, 13.0), (14.0, 20.0)], 3))",[-0.35  0.    0.  ]
2805,"(([(9.0, 13.0), (14.0, 20.0)], 0, [(9.0, 13.0), (14.0, 20.0)], 3), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-0.32752334  0.          0.        ]
2806,"(([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1), ([(9.0, 13.0), (15.0, 20.0)], 1, [(9.0, 13.0), (15.0, 20.0)], 3))",[-0.35  0.    0.  ]
2807,"(([(9.0, 13.0), (15.0, 20.0)], 1, [(9.0, 13.0), (15.0, 20.0)], 3), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-0.30227371  0.          0.        ]
2808,"(([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1), ([(9.0, 13.0), (16.0, 21.0)], 1, [(9.0, 13.0), (16.0, 21.0)], 3))",[-0.35  0.    0.  ]
2809,"(([(9.0, 13.0), (16.0, 21.0)], 1, [(9.0, 13.0), (16.0, 21.0)], 3), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-0.2772698  0.         0.       ]
2810,"(([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1), ([(10.0, 13.0), (17.0, 22.0)], 1, [(10.0, 13.0), (17.0, 22.0)], 3))",[-0.8225731  0.         0.       ]
2811,"(([(10.0, 13.0), (17.0, 22.0)], 1, [(10.0, 13.0), (17.0, 22.0)], 3), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-0.25226589  0.          0.        ]
2812,"(([(10.0, 13.0), (17.0, 22.0)], 1, [(10.0, 13.0), (17.0, 22.0)], 3), ([(9.0, 11.0), (18.0, 23.0)], 0, [(9.0, 11.0), (18.0, 23.0)], 1))",[0. 0. 0.]
2813,"(([(9.0, 11.0), (5.0, 10.0)], 1, [(9.0, 11.0), (5.0, 10.0)], 1), ([(0, 4.0), (9.0, 11.0)], 0, [(0, 4.0), (9.0, 11.0)], 1))",[0. 0. 0.]
2814,"(([(1.0, 6.0), (10.0, 13.0)], 0, [(1.0, 6.0), (10.0, 13.0)], 1), ([(2.0, 7.0), (9.0, 11.0)], 0, [(2.0, 7.0), (9.0, 11.0)], 1))",[-0.85117762 -0.88979777 -0.89116516]
2815,"(([(2.0, 7.0), (9.0, 11.0)], 0, [(2.0, 7.0), (9.0, 11.0)], 1), ([(1.0, 6.0), (10.0, 13.0)], 0, [(1.0, 6.0), (10.0, 13.0)], 1))",[-1.14429018 -1.0397473  -1.34332902]
2816,"(([(2.0, 7.0), (9.0, 11.0)], 0, [(2.0, 7.0), (9.0, 11.0)], 1), ([(0, 6.0), (10.0, 13.0)], 0, [(0, 6.0), (10.0, 13.0)], 1))",[-1.37385438 -1.33971379 -1.30101984]
2817,"(([(7.0, 12.0), (12.0, 18.0)], 1, [(7.0, 12.0), (12.0, 18.0)], 1), ([(11.0, 16.0), (12.0, 14.0)], 1, [(11.0, 16.0), (12.0, 14.0)], 1))",[0. 0. 0.]
2818,"(([(10.0, 13.0), (17.0, 23.0)], 1, [(10.0, 13.0), (17.0, 23.0)], 1), ([(9.0, 11.0), (21.0, 24)], 3, [(9.0, 11.0), (21.0, 24)], 1))",[0. 0. 0.]
2819,"(([(9.0, 11.0), (23.0, 24)], 3, [(9.0, 11.0), (23.0, 24)], 1), ([(10.0, 14.0), (17.0, 23.0)], 0, [(10.0, 14.0), (17.0, 23.0)], 1))",[0. 0. 0.]
2820,"(([(10.0, 14.0), (17.0, 23.0)], 0, [(10.0, 14.0), (17.0, 23.0)], 1), ([(9.0, 11.0), (21.0, 24)], 3, [(9.0, 11.0), (21.0, 24)], 1))",[-0.34570727  0.          0.        ]
2821,"(([(9.0, 11.0), (21.0, 24)], 3, [(9.0, 11.0), (21.0, 24)], 1), ([(10.0, 14.0), (17.0, 23.0)], 0, [(10.0, 14.0), (17.0, 23.0)], 1))",[-0.12684743  0.          0.        ]
2822,"(([(10.0, 14.0), (17.0, 23.0)], 0, [(10.0, 14.0), (17.0, 23.0)], 1), ([(9.0, 12.0), (19.0, 24)], 2, [(9.0, 12.0), (19.0, 24)], 1))",[0. 0. 0.]
2823,"(([(9.0, 11.0), (21.0, 24)], 3, [(9.0, 11.0), (21.0, 24)], 1), ([(11.0, 14.0), (18.0, 23.0)], 0, [(11.0, 14.0), (18.0, 23.0)], 1))",[0. 0. 0.]
2824,"(([(11.0, 14.0), (18.0, 23.0)], 0, [(11.0, 14.0), (18.0, 23.0)], 1), ([(9.0, 12.0), (19.0, 24)], 2, [(9.0, 12.0), (19.0, 24)], 1))",[-0.32070336  0.          0.        ]
2825,"(([(9.0, 12.0), (19.0, 24)], 2, [(9.0, 12.0), (19.0, 24)], 1), ([(11.0, 14.0), (18.0, 23.0)], 0, [(11.0, 14.0), (18.0, 23.0)], 1))",[-1.0331352  0.         0.       ]
2826,"(([(11.0, 14.0), (18.0, 23.0)], 0, [(11.0, 14.0), (18.0, 23.0)], 1), ([(9.0, 12.0), (19.0, 24)], 1, [(9.0, 12.0), (19.0, 24)], 1))",[0. 0. 0.]
2827,"(([(16.0, 22.0), (10.0, 13.0)], 1, [(16.0, 22.0), (10.0, 13.0)], 1), ([(21.0, 24), (12.0, 14.0)], 4, [(21.0, 24), (12.0, 14.0)], 1))",[0. 0. 0.]
2828,"(([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1), ([(21.0, 24), (12.0, 14.0)], 4, [(21.0, 24), (12.0, 14.0)], 1))",[-0.24241932  0.          0.        ]
2829,"(([(21.0, 24), (12.0, 14.0)], 4, [(21.0, 24), (12.0, 14.0)], 1), ([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1))",[189.25040577   0.           0.        ]
2830,"(([(13.0, 18.0), (12.0, 14.0)], 2, [(13.0, 18.0), (12.0, 14.0)], 1), ([(8.0, 12.0), (13.0, 18.0)], 1, [(8.0, 12.0), (13.0, 18.0)], 1))",[0. 0. 0.]
2831,"(([(8.0, 12.0), (13.0, 18.0)], 1, [(8.0, 12.0), (13.0, 18.0)], 1), ([(11.0, 17.0), (12.0, 14.0)], 1, [(11.0, 17.0), (12.0, 14.0)], 1))",[-1.15970722 -0.71360016 -1.07432869]
2832,"(([(6.0, 11.0), (12.0, 14.0)], 3, [(6.0, 11.0), (12.0, 14.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2))",[0. 0. 0.]
2833,"(([(12.0, 14.0), (0, 2.0)], 1, [(12.0, 14.0), (0, 2.0)], 1), ([(10.0, 14.0), (2.0, 7.0)], 0, [(10.0, 14.0), (2.0, 7.0)], 1))",[0. 0. 0.]
2834,"(([(10.0, 14.0), (2.0, 7.0)], 0, [(10.0, 14.0), (2.0, 7.0)], 1), ([(11.0, 14.0), (0, 3.0)], 0, [(11.0, 14.0), (0, 3.0)], 1))",[0. 0. 0.]
2835,"(([(11.0, 14.0), (0, 3.0)], 1, [(11.0, 14.0), (0, 3.0)], 1), ([(10.0, 13.0), (2.0, 7.0)], 0, [(10.0, 13.0), (2.0, 7.0)], 1))",[0. 0. 0.]
2836,"(([(10.0, 13.0), (2.0, 7.0)], 0, [(10.0, 13.0), (2.0, 7.0)], 1), ([(11.0, 14.0), (0, 3.0)], 0, [(11.0, 14.0), (0, 3.0)], 1))",[-0.32418924  0.          0.        ]
2837,"(([(11.0, 14.0), (0, 3.0)], 0, [(11.0, 14.0), (0, 3.0)], 1), ([(10.0, 13.0), (2.0, 7.0)], 0, [(10.0, 13.0), (2.0, 7.0)], 1))",[-0.3431835  0.         0.       ]
2838,"(([(11.0, 14.0), (0, 3.0)], 0, [(11.0, 14.0), (0, 3.0)], 1), ([(10.0, 13.0), (1.0, 7.0)], 1, [(10.0, 13.0), (1.0, 7.0)], 1))",[-0.31882103  0.          0.        ]
2839,"(([(10.0, 13.0), (1.0, 7.0)], 1, [(10.0, 13.0), (1.0, 7.0)], 1), ([(11.0, 14.0), (0, 3.0)], 0, [(11.0, 14.0), (0, 3.0)], 1))",[-0.56446939  0.          0.        ]
2840,"(([(11.0, 14.0), (0, 3.0)], 0, [(11.0, 14.0), (0, 3.0)], 1), ([(10.0, 13.0), (0, 6.0)], 1, [(10.0, 13.0), (0, 6.0)], 1))",[0. 0. 0.]
2841,"(([(11.0, 14.0), (0, 4.0)], 1, [(11.0, 14.0), (0, 4.0)], 1), ([(9.0, 13.0), (0, 6.0)], 0, [(9.0, 13.0), (0, 6.0)], 1))",[-1.19514311 -0.24553962  0.        ]
2842,"(([(16.0, 22.0), (10.0, 13.0)], 1, [(16.0, 22.0), (10.0, 13.0)], 1), ([(20.0, 24), (12.0, 14.0)], 4, [(20.0, 24), (12.0, 14.0)], 1))",[0. 0. 0.]
2843,"(([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1), ([(20.0, 24), (12.0, 14.0)], 4, [(20.0, 24), (12.0, 14.0)], 1))",[-0.27438575 -0.26381936  0.        ]
2844,"(([(20.0, 24), (12.0, 14.0)], 4, [(20.0, 24), (12.0, 14.0)], 1), ([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1))",[129.15707879   0.           0.        ]
2845,"(([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1), ([(17.0, 22.0), (12.0, 14.0)], 4, [(17.0, 22.0), (12.0, 14.0)], 1))",[0. 0. 0.]
2846,"(([(4.0, 10.0), (8.0, 12.0)], 0, [(4.0, 10.0), (8.0, 12.0)], 1), ([(9.0, 11.0), (11.0, 16.0)], 1, [(9.0, 11.0), (11.0, 16.0)], 2))",[-0.87980422  0.          0.        ]
2847,"(([(9.0, 11.0), (12.0, 17.0)], 1, [(9.0, 11.0), (12.0, 17.0)], 2), ([(4.0, 10.0), (8.0, 12.0)], 0, [(4.0, 10.0), (8.0, 12.0)], 1))",[0. 0. 0.]
2848,"(([(9.0, 11.0), (11.0, 16.0)], 1, [(9.0, 11.0), (11.0, 16.0)], 2), ([(4.0, 10.0), (8.0, 12.0)], 0, [(4.0, 10.0), (8.0, 12.0)], 1))",[-0.79468002  0.          0.        ]
2849,"(([(0, 3.0), (9.0, 11.0)], 0, [(0, 3.0), (9.0, 11.0)], 1), ([(3.0, 8.0), (9.0, 13.0)], 0, [(3.0, 8.0), (9.0, 13.0)], 1))",[0. 0. 0.]
2850,"(([(9.0, 11.0), (5.0, 11.0)], 1, [(9.0, 11.0), (5.0, 11.0)], 1), ([(0, 2.0), (9.0, 11.0)], 0, [(0, 2.0), (9.0, 11.0)], 1))",[0. 0. 0.]
2851,"(([(1.0, 3.0), (5.0, 10.0)], 1, [(1.0, 3.0), (5.0, 10.0)], 1), ([(0, 2.0), (9.0, 11.0)], 0, [(0, 2.0), (9.0, 11.0)], 1))",[-0.56439901  0.29230323  0.        ]
2852,"(([(6.0, 11.0), (6.0, 11.0)], 0, [(6.0, 11.0), (6.0, 11.0)], 1), ([(9.0, 11.0), (11.0, 16.0)], 0, [(9.0, 11.0), (11.0, 16.0)], 1))",[0. 0. 0.]
2853,"(([(15.0, 21.0), (10.0, 14.0)], 1, [(15.0, 21.0), (10.0, 14.0)], 1), ([(20.0, 24), (12.0, 14.0)], 2, [(20.0, 24), (12.0, 14.0)], 1))",[-0.27039896 -0.30460771 -0.69053072]
2854,"(([(22.0, 24), (12.0, 14.0)], 3, [(22.0, 24), (12.0, 14.0)], 1), ([(16.0, 22.0), (10.0, 13.0)], 1, [(16.0, 22.0), (10.0, 13.0)], 1))",[0. 0. 0.]
2855,"(([(16.0, 22.0), (10.0, 13.0)], 1, [(16.0, 22.0), (10.0, 13.0)], 1), ([(20.0, 24), (12.0, 14.0)], 2, [(20.0, 24), (12.0, 14.0)], 1))",[-0.59936547 -0.27627863 -0.27692925]
2856,"(([(20.0, 24), (12.0, 14.0)], 2, [(20.0, 24), (12.0, 14.0)], 1), ([(16.0, 22.0), (10.0, 13.0)], 1, [(16.0, 22.0), (10.0, 13.0)], 1))",[-0.17227906 -0.20195261 -0.16523083]
2857,"(([(16.0, 22.0), (10.0, 13.0)], 1, [(16.0, 22.0), (10.0, 13.0)], 1), ([(17.0, 22.0), (12.0, 14.0)], 2, [(17.0, 22.0), (12.0, 14.0)], 1))",[0. 0. 0.]
2858,"(([(20.0, 24), (12.0, 14.0)], 2, [(20.0, 24), (12.0, 14.0)], 1), ([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1))",[0. 0. 0.]
2859,"(([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1), ([(17.0, 22.0), (12.0, 14.0)], 2, [(17.0, 22.0), (12.0, 14.0)], 1))",[-0.24242021  0.          0.        ]
2860,"(([(17.0, 22.0), (12.0, 14.0)], 2, [(17.0, 22.0), (12.0, 14.0)], 1), ([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1))",[-0.85197369  0.          0.        ]
2861,"(([(17.0, 23.0), (9.0, 13.0)], 1, [(17.0, 23.0), (9.0, 13.0)], 1), ([(15.0, 20.0), (12.0, 14.0)], 2, [(15.0, 20.0), (12.0, 14.0)], 1))",[0. 0. 0.]
2862,"(([(7.0, 11.0), (12.0, 17.0)], 1, [(7.0, 11.0), (12.0, 17.0)], 3), ([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1))",[0. 0. 0.]
2863,"(([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1), ([(9.0, 13.0), (2.0, 8.0)], 2, [(9.0, 13.0), (2.0, 8.0)], 1))",[-0.92092386 -0.75488172 -0.97263441]
2864,"(([(9.0, 13.0), (2.0, 8.0)], 2, [(9.0, 13.0), (2.0, 8.0)], 1), ([(12.0, 14.0), (5.0, 10.0)], 0, [(12.0, 14.0), (5.0, 10.0)], 1))",[-0.7583214  -0.17488767 -0.77201503]
2865,"(([(0, 6.0), (10.0, 14.0)], 0, [(0, 6.0), (10.0, 14.0)], 1), ([(1.0, 7.0), (9.0, 11.0)], 1, [(1.0, 7.0), (9.0, 11.0)], 1))",[-1.3290066  -1.31873469 -1.17436408]
2866,"(([(1.0, 7.0), (9.0, 11.0)], 1, [(1.0, 7.0), (9.0, 11.0)], 1), ([(0, 6.0), (10.0, 14.0)], 0, [(0, 6.0), (10.0, 14.0)], 1))",[-1.27331783 -1.2470341  -0.93802944]
2867,"(([(5.0, 11.0), (12.0, 14.0)], 2, [(5.0, 11.0), (12.0, 14.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1))",[0. 0. 0.]
2868,"(([(9.0, 11.0), (5.0, 11.0)], 0, [(9.0, 11.0), (5.0, 11.0)], 1), ([(0, 2.0), (9.0, 11.0)], 0, [(0, 2.0), (9.0, 11.0)], 1))",[0. 0. 0.]
2869,"(([(1.0, 3.0), (5.0, 10.0)], 0, [(1.0, 3.0), (5.0, 10.0)], 1), ([(0, 2.0), (9.0, 11.0)], 0, [(0, 2.0), (9.0, 11.0)], 1))",[-1.42059351 -1.32334883 -0.45014926]
2870,"(([(3.0, 9.0), (9.0, 13.0)], 1, [(3.0, 9.0), (9.0, 13.0)], 1), ([(0, 3.0), (9.0, 12.0)], 0, [(0, 3.0), (9.0, 12.0)], 1))",[0. 0. 0.]
2871,"(([(0, 3.0), (9.0, 12.0)], 0, [(0, 3.0), (9.0, 12.0)], 1), ([(2.0, 8.0), (9.0, 13.0)], 1, [(2.0, 8.0), (9.0, 13.0)], 1))",[-0.35  0.    0.  ]
2872,"(([(2.0, 8.0), (9.0, 13.0)], 1, [(2.0, 8.0), (9.0, 13.0)], 1), ([(0, 3.0), (9.0, 12.0)], 0, [(0, 3.0), (9.0, 12.0)], 1))",[-0.2617467  0.         0.       ]
2873,"(([(0, 3.0), (9.0, 12.0)], 0, [(0, 3.0), (9.0, 12.0)], 1), ([(1.0, 6.0), (10.0, 13.0)], 0, [(1.0, 6.0), (10.0, 13.0)], 1))",[-0.35  0.    0.  ]
2874,"(([(1.0, 6.0), (10.0, 13.0)], 0, [(1.0, 6.0), (10.0, 13.0)], 1), ([(0, 3.0), (9.0, 12.0)], 0, [(0, 3.0), (9.0, 12.0)], 1))",[-0.32426867  0.          0.        ]
2875,"(([(0, 3.0), (9.0, 12.0)], 0, [(0, 3.0), (9.0, 12.0)], 1), ([(0, 6.0), (10.0, 13.0)], 1, [(0, 6.0), (10.0, 13.0)], 1))",[-1.09547859  0.          0.        ]
2876,"(([(0, 6.0), (10.0, 13.0)], 1, [(0, 6.0), (10.0, 13.0)], 1), ([(0, 3.0), (9.0, 12.0)], 0, [(0, 3.0), (9.0, 12.0)], 1))",[-0.29925988  0.          0.        ]
