step_time,reward,total_stopped,total_wait_time,total_emission
2445.0,-0.9500000000000002,17,594.0,594.0
2450.0,0.8200000000000003,9,572.0,572.0
2455.0,0.6100000000000003,11,513.0,513.0
2460.0,0.6100000000000003,8,259.0,259.0
2465.0,2.3599999999999994,11,140.0,140.0
2470.0,1.1400000000000001,12,164.0,164.0
2475.0,-0.24,12,188.0,188.0
2480.0,-0.21999999999999997,10,213.0,213.0
2485.0,-0.4500000000000002,12,265.0,265.0
2490.0,-0.4500000000000002,2,151.0,151.0
2495.0,0.9200000000000002,4,77.0,77.0
2500.0,0.74,5,88.0,88.0
2505.0,-0.26,9,130.0,130.0
2510.0,-0.44999999999999996,7,146.0,146.0
2515.0,-0.1499999999999999,8,171.0,171.0
2520.0,-0.3900000000000001,8,210.0,210.0
2525.0,-0.3900000000000001,7,175.0,175.0
2530.0,0.4099999999999999,7,189.0,189.0
2535.0,-0.34999999999999987,7,184.0,184.0
2540.0,0.08999999999999986,9,202.0,202.0
2545.0,-0.41999999999999993,10,249.0,249.0
2550.0,-0.52,11,303.0,303.0
2555.0,-0.52,7,272.0,272.0
2560.0,0.08999999999999986,8,305.0,305.0
2565.0,-0.3299999999999996,4,135.0,135.0
2570.0,2.1399999999999997,6,109.0,109.0
2575.0,-0.37,12,87.0,87.0
2580.0,0.15999999999999992,8,120.0,120.0
2585.0,-0.3899999999999999,12,163.0,163.0
2590.0,-0.3899999999999999,4,96.0,96.0
2595.0,0.51,6,80.0,80.0
2600.0,0.14,2,48.0,48.0
2605.0,0.73,0,0.0,0.0
2610.0,0.010000000000000009,8,28.0,28.0
2615.0,0.010000000000000009,6,49.0,49.0
2620.0,-0.37,9,87.0,87.0
2625.0,-0.38,6,98.0,98.0
2630.0,-0.13,7,119.0,119.0
2635.0,-0.3500000000000001,6,125.0,125.0
2640.0,0.030000000000000027,6,138.0,138.0
2645.0,-0.3699999999999999,10,179.0,179.0
2650.0,-0.52,11,232.0,232.0
2655.0,-0.5899999999999999,12,292.0,292.0
2660.0,-0.6400000000000001,14,358.0,358.0
2665.0,-0.6400000000000001,6,188.0,188.0
2670.0,1.48,10,149.0,149.0
2675.0,0.3699999999999999,8,181.0,181.0
2680.0,-0.47999999999999976,14,232.0,232.0
2685.0,-0.73,16,312.0,312.0
2690.0,-0.73,9,204.0,204.0
2695.0,0.7599999999999998,8,130.0,130.0
2700.0,0.74,4,111.0,111.0
2705.0,0.41000000000000003,9,116.0,116.0
2710.0,-0.4700000000000001,12,170.0,170.0
2715.0,-0.5799999999999998,12,194.0,194.0
2720.0,-0.08000000000000007,8,210.0,210.0
2725.0,-0.22999999999999998,9,234.0,234.0
2730.0,-0.22999999999999998,3,142.0,142.0
2735.0,0.79,4,125.0,125.0
2740.0,0.16999999999999993,5,146.0,146.0
2745.0,-0.3699999999999999,7,180.0,180.0
2750.0,-0.34999999999999987,9,217.0,217.0
2755.0,-0.34999999999999987,8,198.0,198.0
2760.0,0.029999999999999805,9,235.0,235.0
2765.0,-0.3700000000000001,5,239.0,239.0
2770.0,0.040000000000000036,5,243.0,243.0
