,state,Actions Rewards
578,"([(13.0, 22.0), (19.0, 22.0)], 3, [(13.0, 22.0), (19.0, 22.0)], 1)",[ 0.         -0.03349568  0.        ]
579,"([(10.0, 19.0), (19.0, 22.0)], 3, [(10.0, 19.0), (19.0, 22.0)], 1)",[ 0.          0.         -0.01078843]
580,"([(19.0, 22.0), (0, 5.0)], 0, [(19.0, 22.0), (0, 5.0)], 2)",[-0.06914699 -0.13336944 -0.14190908]
581,"([(19.0, 22.0), (0, 5.0)], 1, [(19.0, 22.0), (0, 5.0)], 2)",[ 0.         -0.09796107 -0.09856933]
582,"([(2.0, 11.0), (19.0, 22.0)], 4, [(2.0, 11.0), (19.0, 22.0)], 1)",[0. 0. 0.]
583,"([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (0, 6.0)], 2)",[-0.04649537 -0.02593629 -0.04791532]
584,"([(22.0, 24), (19.0, 22.0)], 3, [(22.0, 24), (19.0, 22.0)], 2)",[0.         2.17638554 1.85135948]
585,"([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (0, 7.0)], 2)",[-0.08641459 -0.07149768 -0.03928876]
586,"([(19.0, 22.0), (0, 7.0)], 0, [(19.0, 22.0), (0, 7.0)], 2)",[-0.02292152 -0.06819318 -0.0249743 ]
587,"([(19.0, 22.0), (0, 8.0)], 1, [(19.0, 22.0), (0, 8.0)], 2)",[-0.04396559  0.         -0.04330522]
588,"([(19.0, 22.0), (0, 9.0)], 1, [(19.0, 22.0), (0, 9.0)], 2)",[-0.06431853 -0.04829951 -0.02360136]
589,"([(19.0, 22.0), (0, 10.0)], 0, [(19.0, 22.0), (0, 10.0)], 2)",[-0.14493186 -0.152586   -0.1237355 ]
590,"([(19.0, 22.0), (1.0, 10.0)], 0, [(19.0, 22.0), (1.0, 10.0)], 2)",[-0.02307078 -0.04647919 -0.07199505]
591,"([(19.0, 22.0), (1.0, 11.0)], 1, [(19.0, 22.0), (1.0, 11.0)], 2)",[ 0.         -0.02482462  0.        ]
592,"([(19.0, 22.0), (1.0, 11.0)], 0, [(19.0, 22.0), (1.0, 11.0)], 2)",[-0.02437682 -0.04567666 -0.07129667]
593,"([(19.0, 22.0), (2.0, 11.0)], 0, [(19.0, 22.0), (2.0, 11.0)], 2)",[-0.0434574  -0.0696923  -0.09639811]
594,"([(1.0, 4.0), (20.0, 24)], 3, [(1.0, 4.0), (20.0, 24)], 1)",[-0.01436136  0.          0.        ]
595,"([(19.0, 22.0), (2.0, 12.0)], 1, [(19.0, 22.0), (2.0, 12.0)], 2)",[-0.01974441  0.         -0.02129564]
596,"([(19.0, 22.0), (3.0, 13.0)], 1, [(19.0, 22.0), (3.0, 13.0)], 2)",[ 0.         -0.02466324  0.        ]
597,"([(19.0, 22.0), (3.0, 13.0)], 0, [(19.0, 22.0), (3.0, 13.0)], 2)",[-0.02287753 -0.02200507  0.        ]
598,"([(19.0, 22.0), (4.0, 13.0)], 1, [(19.0, 22.0), (4.0, 13.0)], 2)",[-0.07933517  0.         -0.02109181]
599,"([(19.0, 22.0), (5.0, 14.0)], 1, [(19.0, 22.0), (5.0, 14.0)], 2)",[ 0.         -0.04829866  0.        ]
600,"([(19.0, 22.0), (5.0, 15.0)], 0, [(19.0, 22.0), (5.0, 15.0)], 2)",[ 0.         -0.02313469  0.        ]
601,"([(19.0, 22.0), (6.0, 15.0)], 0, [(19.0, 22.0), (6.0, 15.0)], 2)",[ 0.         -0.04487314  0.        ]
602,"([(19.0, 22.0), (6.0, 16.0)], 1, [(19.0, 22.0), (6.0, 16.0)], 2)",[ 0.          0.         -0.04268068]
603,"([(19.0, 22.0), (8.0, 17.0)], 1, [(19.0, 22.0), (8.0, 17.0)], 2)",[ 0.         -0.04819824  0.        ]
604,"([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (8.0, 17.0)], 2)",[-0.04611479  0.         -0.0249891 ]
605,"([(19.0, 22.0), (8.0, 18.0)], 1, [(19.0, 22.0), (8.0, 18.0)], 2)",[-0.02097399  0.          0.        ]
606,"([(19.0, 22.0), (10.0, 19.0)], 1, [(19.0, 22.0), (10.0, 19.0)], 2)",[-0.01918827  0.          0.        ]
607,"([(19.0, 22.0), (11.0, 20.0)], 2, [(19.0, 22.0), (11.0, 20.0)], 2)",[ 0.         -0.01878984  0.        ]
608,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (0, 4.0)], 2)",[-0.06628382 -0.02905577 -0.03934082]
609,"([(19.0, 22.0), (13.0, 22.0)], 2, [(19.0, 22.0), (13.0, 22.0)], 2)",[0. 0. 0.]
610,"([(19.0, 22.0), (5.0, 14.0)], 2, [(19.0, 22.0), (5.0, 14.0)], 2)",[ 0.         -0.02322449 -0.01466163]
611,"([(19.0, 22.0), (11.0, 20.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 2)",[0. 0. 0.]
612,"([(2.0, 12.0), (1.0, 4.0)], 0, [(2.0, 12.0), (1.0, 4.0)], 1)",[-0.05522504  0.          0.        ]
613,"([(19.0, 22.0), (0, 1.0)], 3, [(19.0, 22.0), (0, 1.0)], 2)",[0.         2.12862062 0.        ]
614,"([(19.0, 22.0), (0, 5.0)], 3, [(19.0, 22.0), (0, 5.0)], 2)",[-0.01100243 -0.02153014 -0.0123871 ]
615,"([(19.0, 22.0), (3.0, 13.0)], 4, [(19.0, 22.0), (3.0, 13.0)], 2)",[-0.07202356 -0.10561533 -0.06822243]
616,"([(19.0, 22.0), (4.0, 14.0)], 4, [(19.0, 22.0), (4.0, 14.0)], 2)",[-0.11422956 -0.06845237 -0.08526947]
617,"([(19.0, 22.0), (9.0, 19.0)], 4, [(19.0, 22.0), (9.0, 19.0)], 2)",[0. 0. 0.]
618,"([(19.0, 22.0), (0, 1.0)], 4, [(19.0, 22.0), (0, 1.0)], 2)",[3.84775908 7.93876862 3.85154483]
619,"([(19.0, 22.0), (6.0, 16.0)], 4, [(19.0, 22.0), (6.0, 16.0)], 2)",[-0.04603354 -0.06051877 -0.07888525]
620,"([(19.0, 22.0), (2.0, 12.0)], 4, [(19.0, 22.0), (2.0, 12.0)], 2)",[-0.05664055 -0.06953185 -0.05036764]
621,"([(19.0, 22.0), (12.0, 21.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2)",[0. 0. 0.]
622,"([(4.0, 13.0), (1.0, 4.0)], 0, [(4.0, 13.0), (1.0, 4.0)], 1)",[-0.8426679  -0.86227519 -0.87960028]
623,"([(0, -1.0), (1.0, 4.0)], 0, [(0, -1.0), (1.0, 4.0)], 2)",[1.0815384  1.22028919 1.27320218]
624,"([(19.0, 22.0), (2.0, 11.0)], 4, [(19.0, 22.0), (2.0, 11.0)], 2)",[-0.1118863  -0.05783298 -0.05127497]
625,"([(19.0, 22.0), (7.0, 16.0)], 4, [(19.0, 22.0), (7.0, 16.0)], 2)",[-0.06959847 -0.0413102  -0.05432505]
626,"([(4.0, 14.0), (1.0, 4.0)], 0, [(4.0, 14.0), (1.0, 4.0)], 1)",[-0.62717414 -0.56053805 -0.62102055]
627,"([(0, 0.0), (1.0, 4.0)], 0, [(0, 0.0), (1.0, 4.0)], 2)",[-1.57706977 -1.53415556 -1.5925747 ]
628,"([(5.0, 14.0), (1.0, 4.0)], 0, [(5.0, 14.0), (1.0, 4.0)], 1)",[-1.04465333 -1.03455845 -1.06904399]
629,"([(5.0, 15.0), (1.0, 4.0)], 0, [(5.0, 15.0), (1.0, 4.0)], 1)",[-0.79219446 -0.69734393 -0.62334314]
630,"([(0, 1.0), (1.0, 4.0)], 0, [(0, 1.0), (1.0, 4.0)], 2)",[-1.97476745 -2.04488809 -2.08887492]
631,"([(6.0, 15.0), (1.0, 4.0)], 0, [(6.0, 15.0), (1.0, 4.0)], 1)",[-1.57723586 -1.57460275 -1.70886818]
632,"([(19.0, 22.0), (12.0, 22.0)], 4, [(19.0, 22.0), (12.0, 22.0)], 2)",[0. 0. 0.]
633,"([(19.0, 22.0), (0, 2.0)], 4, [(19.0, 22.0), (0, 2.0)], 2)",[3.18231546 0.         1.50358349]
634,"([(6.0, 16.0), (1.0, 4.0)], 0, [(6.0, 16.0), (1.0, 4.0)], 1)",[-0.296245   -0.32147368 -0.28746532]
635,"([(0, 2.0), (1.0, 4.0)], 0, [(0, 2.0), (1.0, 4.0)], 2)",[-0.98257139 -0.91956085 -1.06764976]
636,"([(7.0, 16.0), (1.0, 4.0)], 0, [(7.0, 16.0), (1.0, 4.0)], 1)",[-0.63261255 -0.72408908 -0.71328709]
637,"([(19.0, 22.0), (0, 10.0)], 3, [(19.0, 22.0), (0, 10.0)], 2)",[-0.01141764  0.          0.        ]
638,"([(19.0, 22.0), (8.0, 18.0)], 4, [(19.0, 22.0), (8.0, 18.0)], 2)",[ 0.         -0.04958111 -0.00714282]
639,"([(7.0, 17.0), (1.0, 4.0)], 0, [(7.0, 17.0), (1.0, 4.0)], 1)",[-0.46151246 -0.49785976 -0.5239354 ]
640,"([(0, 3.0), (1.0, 4.0)], 0, [(0, 3.0), (1.0, 4.0)], 2)",[-0.64983142 -0.64241536 -0.7114928 ]
641,"([(8.0, 17.0), (1.0, 4.0)], 0, [(8.0, 17.0), (1.0, 4.0)], 1)",[-0.02185053 -0.04465104  0.        ]
642,"([(9.0, 18.0), (1.0, 4.0)], 1, [(9.0, 18.0), (1.0, 4.0)], 1)",[-0.03879596  0.          0.        ]
643,"([(10.0, 19.0), (1.0, 4.0)], 1, [(10.0, 19.0), (1.0, 4.0)], 1)",[-0.04026612  0.         -0.01886953]
644,"([(12.0, 21.0), (1.0, 4.0)], 2, [(12.0, 21.0), (1.0, 4.0)], 1)",[0. 0. 0.]
645,"([(0, 4.0), (1.0, 4.0)], 0, [(0, 4.0), (1.0, 4.0)], 2)",[-0.14287751 -0.0951488  -0.07442797]
646,"([(0, 4.0), (1.0, 4.0)], 1, [(0, 4.0), (1.0, 4.0)], 2)",[-0.04660646 -0.07610747 -0.06264764]
647,"([(19.0, 22.0), (4.0, 14.0)], 3, [(19.0, 22.0), (4.0, 14.0)], 1)",[ 0.        -0.0125789  0.       ]
648,"([(19.0, 22.0), (8.0, 17.0)], 3, [(19.0, 22.0), (8.0, 17.0)], 1)",[ 0.          0.         -0.01079318]
649,"([(0, 5.0), (1.0, 4.0)], 0, [(0, 5.0), (1.0, 4.0)], 2)",[-0.08990651 -0.04779737 -0.0497417 ]
650,"([(0, 6.0), (1.0, 4.0)], 1, [(0, 6.0), (1.0, 4.0)], 2)",[-0.03788903 -0.04941653 -0.04188604]
651,"([(0, 6.0), (1.0, 4.0)], 0, [(0, 6.0), (1.0, 4.0)], 2)",[-0.02304336 -0.07071841 -0.04855013]
652,"([(0, 7.0), (1.0, 4.0)], 0, [(0, 7.0), (1.0, 4.0)], 2)",[-0.02269555 -0.02257654  0.        ]
653,"([(0, 7.0), (1.0, 4.0)], 1, [(0, 7.0), (1.0, 4.0)], 2)",[-0.03922322 -0.02448127 -0.06774596]
654,"([(0, 8.0), (1.0, 4.0)], 1, [(0, 8.0), (1.0, 4.0)], 2)",[-0.0389647  0.         0.       ]
655,"([(1.0, 10.0), (1.0, 4.0)], 2, [(1.0, 10.0), (1.0, 4.0)], 2)",[-0.03030126 -0.02332533 -0.04084717]
656,"([(2.0, 12.0), (1.0, 4.0)], 2, [(2.0, 12.0), (1.0, 4.0)], 2)",[-0.02306965  0.         -0.03622506]
657,"([(3.0, 12.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 2)",[-0.01772603  0.         -0.05298489]
658,"([(3.0, 12.0), (1.0, 4.0)], 0, [(3.0, 12.0), (1.0, 4.0)], 2)",[  -0.47055844   -0.3769198  -100.48813262]
659,"([(3.0, 13.0), (1.0, 4.0)], 0, [(3.0, 13.0), (1.0, 4.0)], 2)",[-0.04590729  0.         -0.02483766]
660,"([(4.0, 13.0), (1.0, 4.0)], 1, [(4.0, 13.0), (1.0, 4.0)], 2)",[-0.0235119   0.         -0.02126623]
661,"([(5.0, 14.0), (1.0, 4.0)], 1, [(5.0, 14.0), (1.0, 4.0)], 2)",[ 0.         -0.02466057  0.        ]
662,"([(5.0, 14.0), (1.0, 4.0)], 0, [(5.0, 14.0), (1.0, 4.0)], 2)",[-0.02287485  0.          0.        ]
663,"([(0, -1.0), (1.0, 4.0)], 1, [(0, -1.0), (1.0, 4.0)], 2)",[0.44489352 1.4794179  0.38071333]
664,"([(5.0, 15.0), (1.0, 4.0)], 1, [(5.0, 15.0), (1.0, 4.0)], 2)",[-0.02301587 -0.0248068   0.        ]
665,"([(5.0, 15.0), (1.0, 4.0)], 0, [(5.0, 15.0), (1.0, 4.0)], 2)",[ 0.        -0.0231366  0.       ]
666,"([(6.0, 15.0), (1.0, 4.0)], 0, [(6.0, 15.0), (1.0, 4.0)], 2)",[ 0.         -0.02331731 -0.0248306 ]
667,"([(6.0, 16.0), (1.0, 4.0)], 0, [(6.0, 16.0), (1.0, 4.0)], 2)",[ 0.         -0.02160342  0.        ]
668,"([(11.0, 20.0), (19.0, 22.0)], 2, [(11.0, 20.0), (19.0, 22.0)], 1)",[-0.38140434 -0.47845934  0.        ]
669,"([(7.0, 17.0), (1.0, 4.0)], 1, [(7.0, 17.0), (1.0, 4.0)], 2)",[-0.01981771  0.          0.        ]
670,"([(0, 1.0), (1.0, 4.0)], 1, [(0, 1.0), (1.0, 4.0)], 2)",[-0.02326752 -0.39573442 -0.02182552]
671,"([(9.0, 18.0), (1.0, 4.0)], 1, [(9.0, 18.0), (1.0, 4.0)], 2)",[ 0.          0.         -0.01884706]
672,"([(0, 2.0), (1.0, 4.0)], 1, [(0, 2.0), (1.0, 4.0)], 2)",[-0.0445017  -0.05722803 -0.04377359]
673,"([(10.0, 20.0), (1.0, 4.0)], 2, [(10.0, 20.0), (1.0, 4.0)], 2)",[-0.01706135  0.          0.        ]
674,"([(0, 3.0), (1.0, 4.0)], 1, [(0, 3.0), (1.0, 4.0)], 2)",[-0.06626497 -0.06529296 -0.04247315]
675,"([(12.0, 22.0), (1.0, 4.0)], 2, [(12.0, 22.0), (1.0, 4.0)], 2)",[0. 0. 0.]
676,"([(0, 5.0), (1.0, 4.0)], 1, [(0, 5.0), (1.0, 4.0)], 2)",[-0.0823475  -0.04941635 -0.02454442]
677,"([(0, 9.0), (1.0, 4.0)], 1, [(0, 9.0), (1.0, 4.0)], 2)",[-0.02355679 -0.02462817 -0.04116319]
678,"([(3.0, 12.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 2)",[-0.02229628  0.         -0.0152442 ]
679,"([(6.0, 15.0), (1.0, 4.0)], 3, [(6.0, 15.0), (1.0, 4.0)], 2)",[-0.01345849 -0.02151546 -0.02128156]
680,"([(9.0, 18.0), (1.0, 4.0)], 3, [(9.0, 18.0), (1.0, 4.0)], 2)",[ 0.          0.         -0.03239335]
681,"([(12.0, 21.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 2)",[0. 0. 0.]
682,"([(0, 4.0), (1.0, 4.0)], 3, [(0, 4.0), (1.0, 4.0)], 2)",[-0.03592664 -0.01251257 -0.05469657]
683,"([(0, 7.0), (1.0, 4.0)], 3, [(0, 7.0), (1.0, 4.0)], 2)",[-0.01148005 -0.01250114  0.        ]
684,"([(0, 1.0), (1.0, 4.0)], 3, [(0, 1.0), (1.0, 4.0)], 2)",[1.44711487 4.30900547 0.        ]
685,"([(2.0, 11.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 2)",[-0.11806017 -0.06973977 -0.07601685]
686,"([(7.0, 17.0), (1.0, 4.0)], 4, [(7.0, 17.0), (1.0, 4.0)], 2)",[-0.02093636 -0.02571336 -0.03521194]
687,"([(1.0, 4.0), (8.0, 17.0)], 0, [(1.0, 4.0), (8.0, 17.0)], 1)",[-0.81180027 -0.82888906 -0.81652581]
688,"([(1.0, 4.0), (7.0, 17.0)], 0, [(1.0, 4.0), (7.0, 17.0)], 1)",[-0.37705248 -0.43377237 -0.42536505]
689,"([(1.0, 4.0), (7.0, 16.0)], 0, [(1.0, 4.0), (7.0, 16.0)], 1)",[-0.72716371 -0.79415442 -0.91509667]
690,"([(0, 4.0), (1.0, 4.0)], 4, [(0, 4.0), (1.0, 4.0)], 1)",[ 0.         -0.00765421  0.        ]
691,"([(0, 9.0), (1.0, 4.0)], 4, [(0, 9.0), (1.0, 4.0)], 1)",[-0.00673142  0.          0.        ]
692,"([(4.0, 13.0), (1.0, 4.0)], 4, [(4.0, 13.0), (1.0, 4.0)], 1)",[-0.00562488  0.          0.        ]
693,"([(1.0, 4.0), (6.0, 15.0)], 0, [(1.0, 4.0), (6.0, 15.0)], 1)",[-0.17858291 -0.17664584 -0.14663796]
694,"([(1.0, 4.0), (5.0, 14.0)], 1, [(1.0, 4.0), (5.0, 14.0)], 1)",[-0.0235119   0.         -0.05954721]
695,"([(1.0, 4.0), (3.0, 12.0)], 1, [(1.0, 4.0), (3.0, 12.0)], 1)",[ 0.         -0.04814823  0.        ]
696,"([(1.0, 4.0), (3.0, 12.0)], 0, [(1.0, 4.0), (3.0, 12.0)], 1)",[ 0.         -0.06834972 -0.02498854]
697,"([(1.0, 4.0), (2.0, 12.0)], 1, [(1.0, 4.0), (2.0, 12.0)], 1)",[ 0.          0.         -0.02119572]
698,"([(1.0, 4.0), (1.0, 11.0)], 1, [(1.0, 4.0), (1.0, 11.0)], 1)",[ 0.         -0.02494902  0.        ]
699,"([(3.0, 13.0), (1.0, 4.0)], 4, [(3.0, 13.0), (1.0, 4.0)], 1)",[ 0.         -0.00973444 -0.00879155]
700,"([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (16.0, 24)], 2)",[-0.08869279 -0.11522201 -0.07429238]
701,"([(7.0, 17.0), (1.0, 4.0)], 4, [(7.0, 17.0), (1.0, 4.0)], 1)",[-0.00796761  0.          0.        ]
702,"([(12.0, 21.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1)",[0. 0. 0.]
703,"([(1.0, 4.0), (15.0, 24)], 1, [(1.0, 4.0), (15.0, 24)], 2)",[ 0.          0.         -0.11979525]
704,"([(1.0, 10.0), (1.0, 4.0)], 3, [(1.0, 10.0), (1.0, 4.0)], 2)",[-0.01126004  0.          0.        ]
705,"([(1.0, 4.0), (11.0, 21.0)], 0, [(1.0, 4.0), (11.0, 21.0)], 2)",[-0.02305195  0.         -0.02483766]
706,"([(1.0, 4.0), (6.0, 16.0)], 2, [(1.0, 4.0), (6.0, 16.0)], 2)",[-0.01590909  0.          0.        ]
707,"([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (23.0, 24)], 2)",[-0.06025073  1.16415962 -0.02518673]
708,"([(1.0, 4.0), (4.0, 13.0)], 2, [(1.0, 4.0), (4.0, 13.0)], 2)",[ 0.         -0.04082691  0.        ]
709,"([(1.0, 4.0), (2.0, 12.0)], 2, [(1.0, 4.0), (2.0, 12.0)], 2)",[ 0.         -0.01872652  0.        ]
710,"([(1.0, 4.0), (1.0, 10.0)], 2, [(1.0, 4.0), (1.0, 10.0)], 2)",[0. 0. 0.]
711,"([(19.0, 22.0), (1.0, 10.0)], 2, [(19.0, 22.0), (1.0, 10.0)], 1)",[-0.02275394 -0.02326113 -0.06153817]
712,"([(1.0, 4.0), (14.0, 24)], 2, [(1.0, 4.0), (14.0, 24)], 2)",[-0.0225786   0.         -0.01699993]
713,"([(1.0, 4.0), (12.0, 22.0)], 2, [(1.0, 4.0), (12.0, 22.0)], 2)",[ 0.         -0.02319687 -0.01521422]
714,"([(1.0, 4.0), (10.0, 19.0)], 3, [(1.0, 4.0), (10.0, 19.0)], 2)",[-0.0134285  -0.01257945  0.        ]
715,"([(1.0, 4.0), (3.0, 13.0)], 3, [(1.0, 4.0), (3.0, 13.0)], 2)",[ 0.         0.        -0.0217224]
716,"([(1.0, 4.0), (12.0, 21.0)], 4, [(1.0, 4.0), (12.0, 21.0)], 2)",[-0.09201878 -0.10470622 -0.08189621]
717,"([(1.0, 4.0), (7.0, 16.0)], 4, [(1.0, 4.0), (7.0, 16.0)], 2)",[-0.06677061 -0.0882504  -0.04338643]
718,"([(2.0, 11.0), (19.0, 22.0)], 2, [(2.0, 11.0), (19.0, 22.0)], 1)",[0. 0. 0.]
719,"([(1.0, 4.0), (15.0, 24)], 2, [(1.0, 4.0), (15.0, 24)], 1)",[-0.04482504 -0.04205602 -0.02319326]
720,"([(1.0, 4.0), (9.0, 18.0)], 2, [(1.0, 4.0), (9.0, 18.0)], 1)",[ 0.          0.         -0.01696427]
721,"([(1.0, 4.0), (7.0, 16.0)], 2, [(1.0, 4.0), (7.0, 16.0)], 1)",[ 0.          0.         -0.01517856]
722,"([(1.0, 4.0), (4.0, 13.0)], 3, [(1.0, 4.0), (4.0, 13.0)], 1)",[-0.01339284  0.          0.        ]
723,"([(1.0, 4.0), (1.0, 10.0)], 3, [(1.0, 4.0), (1.0, 10.0)], 1)",[0. 0. 0.]
724,"([(1.0, 4.0), (13.0, 22.0)], 3, [(1.0, 4.0), (13.0, 22.0)], 2)",[-0.01337396  0.          0.        ]
725,"([(1.0, 4.0), (6.0, 16.0)], 3, [(1.0, 4.0), (6.0, 16.0)], 2)",[ 0.         -0.01250722 -0.01153363]
726,"([(1.0, 4.0), (3.0, 12.0)], 3, [(1.0, 4.0), (3.0, 12.0)], 2)",[0. 0. 0.]
727,"([(14.0, 24), (19.0, 22.0)], 0, [(14.0, 24), (19.0, 22.0)], 2)",[-0.047433   -0.04611645  0.        ]
728,"([(5.0, 15.0), (19.0, 22.0)], 2, [(5.0, 15.0), (19.0, 22.0)], 2)",[ 0.         -0.06227503  0.        ]
729,"([(4.0, 13.0), (19.0, 22.0)], 2, [(4.0, 13.0), (19.0, 22.0)], 2)",[-0.0388784   0.         -0.04392959]
730,"([(22.0, 24), (19.0, 22.0)], 2, [(22.0, 24), (19.0, 22.0)], 2)",[-0.02309059 -0.06629264 -0.01746569]
731,"([(0, 7.0), (1.0, 4.0)], 3, [(0, 7.0), (1.0, 4.0)], 1)",[ 0.         -0.0420032  -0.03699454]
732,"([(1.0, 11.0), (19.0, 22.0)], 2, [(1.0, 11.0), (19.0, 22.0)], 2)",[0. 0. 0.]
733,"([(20.0, 24), (19.0, 22.0)], 2, [(20.0, 24), (19.0, 22.0)], 2)",[-0.06472107 -0.01863318  0.        ]
734,"([(2.0, 12.0), (1.0, 4.0)], 2, [(2.0, 12.0), (1.0, 4.0)], 1)",[-0.2195559  -0.04064158  0.        ]
735,"([(14.0, 24), (19.0, 22.0)], 2, [(14.0, 24), (19.0, 22.0)], 2)",[-0.01682251  0.         -0.02274932]
736,"([(12.0, 21.0), (19.0, 22.0)], 2, [(12.0, 21.0), (19.0, 22.0)], 2)",[-0.01532083 -0.02326352  0.        ]
737,"([(7.0, 16.0), (19.0, 22.0)], 3, [(7.0, 16.0), (19.0, 22.0)], 2)",[-0.01370984  0.          0.        ]
738,"([(4.0, 13.0), (19.0, 22.0)], 3, [(4.0, 13.0), (19.0, 22.0)], 2)",[-0.02129498  0.         -0.01236795]
739,"([(1.0, 10.0), (19.0, 22.0)], 3, [(1.0, 10.0), (19.0, 22.0)], 2)",[0. 0. 0.]
740,"([(21.0, 24), (19.0, 22.0)], 3, [(21.0, 24), (19.0, 22.0)], 2)",[-0.01285609 -0.04303897  0.        ]
741,"([(14.0, 24), (19.0, 22.0)], 3, [(14.0, 24), (19.0, 22.0)], 2)",[ 0.         -0.01252472 -0.0217758 ]
742,"([(11.0, 21.0), (19.0, 22.0)], 3, [(11.0, 21.0), (19.0, 22.0)], 2)",[ 0.          0.         -0.03599164]
743,"([(21.0, 24), (19.0, 22.0)], 4, [(21.0, 24), (19.0, 22.0)], 2)",[0.77586334 0.         2.15776938]
744,"([(19.0, 22.0), (9.0, 18.0)], 0, [(19.0, 22.0), (9.0, 18.0)], 1)",[ 0.         -0.04483766 -0.07128307]
745,"([(19.0, 22.0), (10.0, 19.0)], 1, [(19.0, 22.0), (10.0, 19.0)], 1)",[-0.02303121  0.         -0.03853218]
746,"([(19.0, 22.0), (11.0, 20.0)], 1, [(19.0, 22.0), (11.0, 20.0)], 1)",[-0.01892187  0.          0.        ]
747,"([(19.0, 22.0), (12.0, 22.0)], 2, [(19.0, 22.0), (12.0, 22.0)], 1)",[0. 0. 0.]
748,"([(20.0, 24), (19.0, 22.0)], 3, [(20.0, 24), (19.0, 22.0)], 1)",[-0.01365936  0.          0.        ]
749,"([(17.0, 24), (19.0, 22.0)], 3, [(17.0, 24), (19.0, 22.0)], 1)",[-0.03320222 -0.04337556  0.        ]
750,"([(14.0, 23.0), (19.0, 22.0)], 3, [(14.0, 23.0), (19.0, 22.0)], 1)",[-0.01008789  0.         -0.04462466]
751,"([(19.0, 22.0), (0, 7.0)], 2, [(19.0, 22.0), (0, 7.0)], 2)",[-0.03862529  0.         -0.04440384]
752,"([(19.0, 22.0), (0, 9.0)], 2, [(19.0, 22.0), (0, 9.0)], 2)",[-0.03869165  0.         -0.02223858]
753,"([(19.0, 22.0), (2.0, 11.0)], 2, [(19.0, 22.0), (2.0, 11.0)], 2)",[ 0.         0.        -0.0442434]
754,"([(1.0, 10.0), (19.0, 22.0)], 4, [(1.0, 10.0), (19.0, 22.0)], 1)",[0. 0. 0.]
755,"([(19.0, 22.0), (3.0, 12.0)], 1, [(19.0, 22.0), (3.0, 12.0)], 2)",[-0.0237001  -0.025      -0.03128766]
756,"([(19.0, 22.0), (3.0, 12.0)], 0, [(19.0, 22.0), (3.0, 12.0)], 2)",[-100.23404205   -0.37828109   -0.29083671]
757,"([(19.0, 22.0), (5.0, 15.0)], 1, [(19.0, 22.0), (5.0, 15.0)], 2)",[-0.01843364  0.          0.        ]
758,"([(19.0, 22.0), (7.0, 16.0)], 2, [(19.0, 22.0), (7.0, 16.0)], 2)",[-0.01664793  0.          0.        ]
759,"([(19.0, 22.0), (9.0, 19.0)], 2, [(19.0, 22.0), (9.0, 19.0)], 2)",[ 0.          0.         -0.03638549]
760,"([(19.0, 22.0), (12.0, 21.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2)",[0. 0. 0.]
761,"([(1.0, 4.0), (11.0, 21.0)], 2, [(1.0, 4.0), (11.0, 21.0)], 1)",[-0.31862311 -0.20611412 -0.58063245]
762,"([(19.0, 22.0), (0, 6.0)], 0, [(19.0, 22.0), (0, 6.0)], 2)",[-0.08908671 -0.02189088 -0.13593078]
763,"([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (0, 8.0)], 2)",[-0.02173884  0.          0.        ]
764,"([(19.0, 22.0), (0, 10.0)], 1, [(19.0, 22.0), (0, 10.0)], 2)",[ 0.         -0.02454119  0.        ]
765,"([(19.0, 22.0), (6.0, 15.0)], 2, [(19.0, 22.0), (6.0, 15.0)], 2)",[ 0.         -0.02325845 -0.03231902]
766,"([(19.0, 22.0), (8.0, 17.0)], 2, [(19.0, 22.0), (8.0, 17.0)], 2)",[ 0.         -0.01858679 -0.01438726]
767,"([(19.0, 22.0), (0, 1.0)], 2, [(19.0, 22.0), (0, 1.0)], 2)",[-0.03919548 -0.01864692 -0.04390615]
768,"([(19.0, 22.0), (0, 3.0)], 2, [(19.0, 22.0), (0, 3.0)], 2)",[-0.02289823 -0.05861805  0.        ]
769,"([(19.0, 22.0), (1.0, 11.0)], 3, [(19.0, 22.0), (1.0, 11.0)], 2)",[ 0.         -0.01338108  0.        ]
770,"([(19.0, 22.0), (4.0, 14.0)], 3, [(19.0, 22.0), (4.0, 14.0)], 2)",[-0.01195317  0.          0.        ]
